Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-December-2022,3201.00,3248.05,3164.00,3242.90,3203.774805685876339191,28562,3849,91506216.00,8545,29.92,84.05,41.90
19-December-2022,3234.00,3246.00,3195.00,3201.60,3211.309176139177129526,90877,9379,291834144.00,75544,83.13,51.00,-32.40
16-December-2022,3280.00,3291.10,3225.10,3238.10,3268.592129123143555082,66727,5927,218103347.00,46039,69.00,66.00,-41.90
15-December-2022,3364.00,3364.00,3300.00,3304.55,3319.365562513342346829,56212,5581,186588177.00,41776,74.32,64.00,-59.45
14-December-2022,3341.00,3378.05,3341.00,3364.70,3362.839045100930492703,39334,3367,132273911.00,21598,54.91,37.05,23.70
13-December-2022,3280.20,3339.40,3269.00,3331.90,3308.823320404676015080,36869,3381,121993007.00,17407,47.21,70.40,51.70
12-December-2022,3250.00,3295.00,3236.35,3284.50,3276.450279998503348757,80179,5593,262702507.00,46648,58.18,58.65,34.50
9-December-2022,3366.00,3372.00,3277.00,3292.65,3309.711086242478853588,68806,6645,227727981.00,34320,49.88,95.00,-73.35
8-December-2022,3374.00,3374.00,3339.05,3350.30,3354.769003128434937008,106443,12988,357091677.00,72498,68.11,34.95,-23.70
7-December-2022,3367.00,3394.65,3354.05,3380.60,3376.519258801183797870,45278,3143,152882039.00,28285,62.47,40.60,13.60
6-December-2022,3400.00,3407.85,3367.85,3384.35,3379.428404314378618447,50436,4375,170444851.00,33101,65.63,40.00,-15.65
5-December-2022,3424.00,3435.85,3407.30,3425.00,3419.165365069154068832,77725,9066,265754628.00,35227,45.32,28.55,1.00
2-December-2022,3460.00,3468.00,3414.00,3439.25,3427.121811943664675256,83358,8659,285678020.00,56659,67.97,54.00,-20.75
1-December-2022,3421.00,3479.65,3421.00,3475.10,3467.791887340723289052,261887,22794,908169614.00,151771,57.95,58.65,54.10
30-November-2022,3390.00,3413.15,3375.05,3392.40,3396.181552613586922742,32178,3470,109282330.00,12147,37.75,38.10,2.40
29-November-2022,3380.25,3428.00,3380.25,3397.10,3414.178478917829903583,166776,11781,569403030.00,77399,46.41,47.75,16.85
28-November-2022,3371.00,3416.20,3365.00,3397.40,3403.082858454923080134,95814,7911,326062981.00,72197,75.35,51.20,26.40
25-November-2022,3378.00,3402.00,3348.00,3388.85,3373.409080773042616451,80720,7292,272301581.00,42054,52.10,54.00,10.85
24-November-2022,3315.00,3392.00,3307.05,3378.50,3353.478622003450320053,150131,15990,503461099.00,103441,68.90,84.95,63.50
23-November-2022,3330.00,3330.00,3290.75,3310.40,3312.453771871115785447,73213,3546,242514678.00,23831,32.55,39.25,-19.60
22-November-2022,3272.00,3318.95,3255.05,3314.25,3284.721968305497415744,23411,2531,76898626.00,9681,41.35,63.90,42.25
21-November-2022,3330.00,3332.20,3274.70,3282.30,3297.751349902347489756,26113,3296,86114181.00,11078,42.42,57.50,-47.70
18-November-2022,3346.00,3361.40,3321.15,3341.80,3337.914038373917885890,138271,12901,461536712.00,88649,64.11,40.25,-4.20
17-November-2022,3343.00,3358.65,3318.30,3351.40,3344.196364955095249269,46877,3642,156765893.00,31083,66.31,40.35,8.40
16-November-2022,3334.00,3367.00,3322.05,3354.05,3353.308655926293553231,196455,14413,658774252.00,93391,47.54,44.95,20.05
15-November-2022,3325.00,3341.15,3291.80,3332.65,3325.711924616913026462,132868,3978,441880692.00,113872,85.70,49.35,7.65
14-November-2022,3321.00,3349.00,3307.30,3334.05,3331.409321566464423607,145040,12466,483187608.00,73537,50.70,41.70,13.05
11-November-2022,3262.00,3341.25,3253.60,3316.10,3316.195669370473393115,308454,29253,1022893819.00,216966,70.34,87.65,54.10
10-November-2022,3175.00,3225.15,3172.40,3206.00,3214.227402382815897034,114990,12219,369604009.00,92083,80.08,52.75,31.00
9-November-2022,3236.00,3245.60,3202.00,3215.95,3222.978412178508951501,107468,9970,346367044.00,58050,54.02,43.60,-20.05
7-November-2022,3225.00,3242.00,3196.15,3234.25,3221.854593119595056924,121301,7772,390814184.00,98309,81.05,45.85,9.25
4-November-2022,3207.15,3220.00,3168.00,3216.30,3190.088300771162442786,112298,9674,358240536.00,63006,56.11,52.00,9.15
3-November-2022,3225.00,3225.45,3195.00,3207.15,3238.586525301905897620,1567293,13247,5075813991.00,1520595,97.02,30.45,-17.85
2-November-2022,3270.00,3270.00,3222.15,3242.75,3240.996754685593122115,146673,7825,475366717.00,126801,86.45,47.85,-27.25
1-November-2022,3209.00,3261.65,3205.05,3259.60,3239.968881587643271209,52959,5905,171585512.00,31130,58.78,56.60,50.60
31-October-2022,3193.00,3199.30,3178.45,3193.05,3192.258902455721095801,80343,6170,256475657.00,57721,71.84,20.85,0.05
28-October-2022,3156.15,3178.40,3147.05,3162.95,3164.804258670794969988,36819,3197,116524928.00,23817,64.69,31.35,6.80
27-October-2022,3159.00,3173.35,3134.60,3156.15,3163.030170062379924574,42161,3131,133356515.00,26328,62.45,38.75,-2.85
25-October-2022,3180.00,3183.95,3150.85,3161.80,3167.995684695051783659,142516,10397,451490073.00,91164,63.97,33.10,-18.20
24-October-2022,3160.00,3178.00,3155.00,3161.95,3165.427009179467965530,42704,8168,135176395.00,35161,82.34,23.00,1.95
21-October-2022,3154.85,3159.00,3127.65,3139.40,3140.390549445847062347,93476,4748,293551147.00,73701,78.84,31.35,-15.45
20-October-2022,3112.00,3160.00,3104.50,3154.85,3145.088876513991368508,35915,3427,112955867.00,18027,50.19,55.50,42.85
19-October-2022,3139.85,3153.35,3112.55,3120.75,3128.733941339846750842,50767,5126,158836436.00,38429,75.70,40.80,-19.10
18-October-2022,3145.00,3153.55,3128.90,3143.75,3144.027864963940867815,41737,3679,131222291.00,22242,53.29,24.65,-1.25
17-October-2022,3082.00,3127.50,3072.55,3111.65,3099.323307934441543212,1207533,3729,3742535172.00,1192261,98.74,54.95,29.65
14-October-2022,3136.00,3149.00,3071.05,3097.65,3126.679685786786128254,127684,6018,399226969.00,88903,69.63,77.95,-38.35
13-October-2022,3104.60,3110.00,3053.30,3101.05,3084.561781156928739194,123897,10146,382167951.00,66908,54.00,56.70,-3.55
12-October-2022,3093.80,3110.00,3063.25,3100.75,3099.157892013556515665,77306,5356,239583500.00,47171,61.02,46.75,6.95
11-October-2022,3100.00,3144.55,3054.75,3068.95,3113.848377778057700463,1428966,23132,4449583461.00,1257616,88.01,89.80,-31.05
10-October-2022,3013.10,3129.90,3013.05,3121.20,3097.623164383320729498,227444,20158,704535803.00,97722,42.97,116.85,108.10
7-October-2022,3099.00,3104.85,3059.00,3064.95,3075.366193625787305245,190047,14607,584464119.00,140616,73.99,45.85,-34.05
6-October-2022,3103.00,3124.10,3092.50,3104.70,3107.806402849058024810,185886,14943,577697701.00,114981,61.86,31.60,1.70
4-October-2022,3020.00,3097.50,3020.00,3092.50,3079.311445729930230504,113230,8670,348670435.00,69848,61.69,77.50,72.50
3-October-2022,3004.60,3020.45,2973.85,2985.70,3002.457085927461654490,161101,17208,483698839.00,93419,57.99,46.60,-18.90
30-September-2022,2995.00,3019.00,2950.10,3004.60,2975.174092138332865696,167509,25201,498368437.00,92158,55.02,68.90,9.60
29-September-2022,3042.00,3052.50,2990.70,2997.35,3012.237251960742296318,116665,15562,351422659.00,68351,58.59,61.80,-44.65
28-September-2022,2980.00,3049.00,2980.00,3037.35,3027.070843313721386324,129003,14663,390501220.00,58627,45.45,69.00,57.35
27-September-2022,3014.45,3025.00,2976.00,3018.65,3003.139103209213910320,152031,17184,456570241.00,100631,66.19,49.00,4.20
26-September-2022,2978.00,3024.50,2926.00,2994.75,2972.172391352305316567,181320,30058,538914298.00,73029,40.28,98.50,16.75
23-September-2022,3006.10,3021.95,2980.10,2982.80,2996.791068734369940683,145153,26896,434993214.00,90401,62.28,41.85,-23.30
22-September-2022,2986.15,3029.95,2980.00,3007.60,3011.718502131333297361,148264,21836,446529432.00,77502,52.27,49.95,21.45
21-September-2022,3029.00,3040.80,3000.00,3001.75,3014.377578843230461115,124329,23081,374774550.00,75382,60.63,40.80,-27.25
20-September-2022,3050.00,3079.90,3031.00,3041.40,3061.638505726747278465,112804,5520,345365070.00,25003,22.16,48.90,-8.60
19-September-2022,3025.00,3042.95,2988.35,3028.55,3009.809661429105873550,855360,8333,2574470792.00,826100,96.58,54.60,3.55
16-September-2022,3088.00,3097.95,3001.00,3008.65,3030.224824336049815403,352662,59921,1068645147.00,243626,69.08,96.95,-79.35
15-September-2022,3127.00,3140.65,3101.00,3104.35,3112.018327522506114377,192170,26501,598036562.00,129384,67.33,39.65,-22.65
14-September-2022,3135.00,3142.00,3114.75,3120.85,3125.133255611390284757,373125,42777,1166065346.00,277375,74.34,27.25,-14.15
13-September-2022,3260.00,3263.15,3225.00,3229.40,3233.965401493571483563,129890,9910,420059766.00,95701,73.68,38.15,-30.60
12-September-2022,3233.85,3268.70,3226.75,3241.30,3251.495603208886146251,90748,7368,295066723.00,55461,61.12,41.95,7.45
9-September-2022,3190.30,3232.00,3168.85,3217.30,3194.012865248657341384,197742,18021,631590492.00,107540,54.38,63.15,27.00
8-September-2022,3164.00,3183.70,3160.45,3169.85,3169.213864169586472770,96753,11275,306630949.00,44192,45.68,23.25,5.85
7-September-2022,3117.00,3160.90,3102.00,3151.10,3137.202089834515366430,105750,12668,331759121.00,48203,45.58,58.90,34.10
6-September-2022,3134.20,3140.95,3106.10,3128.85,3125.457351878346288293,67799,8059,211902883.00,41705,61.51,34.85,-5.35
5-September-2022,3129.65,3147.45,3113.50,3132.85,3137.914860377963129456,224678,13262,705020435.00,195272,86.91,33.95,3.20
2-September-2022,3160.00,3161.40,3121.50,3129.65,3140.233122100155888240,108411,8089,340435813.00,83466,76.99,39.90,-30.35
1-September-2022,3189.60,3189.60,3121.20,3131.55,3140.501121559431063488,431542,34348,1355258135.00,165602,38.37,68.40,-58.05
30-August-2022,3148.00,3226.95,3143.20,3211.60,3178.113465064167854960,117816,15407,374432616.00,47473,40.29,83.75,63.60
29-August-2022,3145.00,3145.00,3081.30,3133.70,3124.676436199916236213,114608,10828,358112917.00,76281,66.56,63.70,-11.30
26-August-2022,3234.85,3257.00,3218.10,3221.65,3238.283727006319951982,28323,3662,91717910.00,11168,39.43,38.90,-13.20
25-August-2022,3270.20,3279.95,3213.50,3218.10,3242.795570512330233930,91523,15986,296790379.00,49180,53.74,66.45,-52.10
24-August-2022,3295.00,3307.85,3251.00,3255.35,3262.031463264964575933,53777,6411,175422266.00,35650,66.29,56.85,-39.65
23-August-2022,3324.25,3340.90,3274.55,3283.75,3294.129314071765924644,122593,11320,403837195.00,92698,75.61,66.35,-40.50
22-August-2022,3369.00,3384.45,3347.00,3354.25,3370.229140916314384536,96277,7838,324475551.00,75362,78.28,37.45,-14.75
19-August-2022,3388.00,3421.00,3371.05,3385.25,3393.811953155590360588,140465,13642,476711796.00,78738,56.06,49.95,-2.75
18-August-2022,3399.00,3399.00,3361.70,3381.25,3375.408830329253002268,137979,11133,465735535.00,116427,84.38,37.30,-17.75
17-August-2022,3385.00,3417.00,3371.00,3400.65,3404.370226381031539623,111891,11443,380918389.00,55153,49.29,46.00,15.65
16-August-2022,3403.05,3413.50,3387.80,3392.95,3398.788246065309325543,22937,3291,77958006.00,10100,44.03,25.70,-10.10
12-August-2022,3420.00,3420.10,3382.00,3399.80,3397.804472741460646259,112772,4622,383177206.00,92800,82.29,38.10,-20.20
11-August-2022,3393.00,3428.00,3377.00,3422.45,3412.815891519545268431,124557,14547,425090109.00,77181,61.96,51.00,29.45
10-August-2022,3377.10,3380.30,3335.00,3356.00,3356.480807660283097418,72060,5424,241868007.00,54157,75.16,45.30,-21.10
8-August-2022,3361.00,3378.90,3335.50,3373.95,3362.590256350771372230,86210,9748,289888906.00,47293,54.86,43.40,12.95
5-August-2022,3354.00,3377.00,3354.00,3365.25,3365.202544690633794442,25229,3816,84900695.00,11063,43.85,23.00,11.25
4-August-2022,3352.00,3387.95,3306.65,3354.15,3350.282240339199700706,128302,16120,429847912.00,59102,46.06,81.30,2.15
3-August-2022,3289.50,3349.00,3276.70,3339.60,3322.401533230554792929,47351,5561,157319035.00,18707,39.51,72.30,50.10
2-August-2022,3281.00,3311.45,3272.00,3290.05,3287.925430845480274784,75259,10651,247445980.00,32123,42.68,39.45,9.05
1-August-2022,3327.05,3329.00,3271.00,3299.20,3301.652030625730619321,1310532,6414,4326920639.00,1275249,97.31,58.00,-27.85
29-July-2022,3290.20,3316.60,3276.00,3300.80,3294.134790826154908588,55026,5743,181263061.00,17304,31.45,40.60,10.60
28-July-2022,3214.90,3264.00,3201.35,3260.20,3233.046836657158160913,80279,7152,259545767.00,23726,29.55,62.65,45.30
27-July-2022,3102.00,3194.10,3102.00,3188.35,3155.455348625936861230,44030,3738,138934699.00,15504,35.21,92.10,86.35
26-July-2022,3163.95,3166.95,3096.55,3115.85,3128.905739704554184098,96329,7997,301404361.00,73608,76.41,70.40,-48.10
25-July-2022,3169.00,3185.00,3148.35,3167.30,3166.413964235156288136,61457,8290,194598303.00,30128,49.02,36.65,-1.70
22-July-2022,3180.00,3197.00,3142.10,3171.00,3169.225185403467413191,81444,11334,258114376.00,42479,52.16,54.90,-9.00
21-July-2022,3167.10,3183.55,3144.10,3177.70,3168.710852021416931791,51548,5140,163340707.00,17208,33.38,39.45,10.60
20-July-2022,3109.45,3170.85,3098.00,3163.95,3142.648515214917593510,217944,23123,684921388.00,136969,62.85,72.85,54.50
19-July-2022,3026.00,3078.95,3026.00,3075.10,3067.287154213344435945,103279,5784,316786350.00,62998,61.00,52.95,49.10
18-July-2022,3023.40,3076.45,3015.00,3060.35,3012.425662427505524413,1742719,19282,5249811438.00,1677174,96.24,61.45,36.95
15-July-2022,3015.00,3028.00,2953.00,2993.55,2990.191952183969029006,120629,12648,360703865.00,42271,35.04,75.00,-21.45
14-July-2022,3060.00,3060.00,2968.00,2998.70,3005.197849873609857833,167339,17903,502886803.00,92096,55.04,92.00,-61.30
13-July-2022,3108.50,3109.90,3033.70,3038.55,3064.252721399630300427,107114,11532,328224366.00,58114,54.25,76.20,-69.95
12-July-2022,3125.00,3136.20,3081.00,3084.65,3113.767987116869907932,188774,17089,587798438.00,128942,68.30,55.20,-40.35
11-July-2022,3220.00,3223.05,3105.85,3113.25,3129.078187347029592820,202245,21318,632840418.00,102845,50.85,117.20,-106.75
8-July-2022,3297.00,3300.25,3250.05,3264.85,3283.667259251513052116,76501,7093,251203829.00,49719,64.99,50.20,-32.15
7-July-2022,3269.95,3319.00,3265.00,3286.95,3300.489506596408550084,77239,7213,254926509.00,44315,57.37,54.00,17.00
6-July-2022,3216.00,3267.90,3202.40,3260.30,3242.167940891760011063,101238,9155,328230598.00,61229,60.48,65.50,44.30
5-July-2022,3252.00,3272.00,3209.00,3216.15,3256.363553192715537113,138816,6832,452035363.00,103695,74.70,63.00,-35.85
4-July-2022,3315.00,3316.60,3225.80,3234.65,3258.153411046301280410,113323,15069,369223719.00,70630,62.33,90.80,-80.35
1-July-2022,3262.00,3332.45,3252.00,3316.15,3282.576337436555626859,34282,5116,112533282.00,11668,34.04,80.45,54.15
30-June-2022,3270.00,3310.95,3254.00,3265.25,3279.193623992538205821,41813,6177,137112923.00,14434,34.52,56.95,-4.75
29-June-2022,3270.00,3332.90,3270.00,3291.05,3316.611372102838896739,108986,9934,361464207.00,64932,59.58,62.90,21.05
28-June-2022,3312.65,3326.25,3274.00,3318.95,3300.400187587931843051,31985,3927,105563300.00,11924,37.28,52.25,6.30
27-June-2022,3338.00,3361.70,3306.40,3312.65,3332.540174351433672933,38084,5133,126916460.00,14834,38.95,55.30,-25.35
24-June-2022,3344.00,3344.00,3278.00,3292.95,3304.815596296089281389,107346,13426,354758735.00,58312,54.32,66.00,-51.05
23-June-2022,3222.00,3317.00,3222.00,3309.00,3280.216935754903410542,371935,11286,1220027486.00,315010,84.69,95.00,87.00
22-June-2022,3201.00,3249.00,3184.15,3222.00,3220.741509194405061683,94514,10570,304405163.00,43280,45.79,64.85,21.00
21-June-2022,3128.00,3237.30,3125.00,3212.00,3198.838989156164332294,106881,16902,341895110.00,55183,51.63,112.30,84.00
20-June-2022,3094.50,3138.60,3069.70,3113.20,3105.700543155393363320,94264,13486,292755756.00,39403,41.80,68.90,18.70
17-June-2022,3099.65,3110.55,3023.35,3089.25,3066.863894851533173820,276257,37278,847242619.00,178375,64.57,87.20,-10.40
16-June-2022,3237.40,3241.65,3134.00,3142.35,3186.375685244403837368,175120,22114,557998110.00,125101,71.44,107.65,-95.05
15-June-2022,3214.95,3234.00,3201.10,3206.80,3219.004681046351537402,87160,9718,280568448.00,60810,69.77,32.90,-8.15
14-June-2022,3198.00,3238.90,3178.90,3211.25,3225.028170854868413235,168330,17045,542868992.00,117489,69.80,60.00,13.25
13-June-2022,3291.00,3293.00,3194.00,3220.15,3236.710242436077233968,168993,29661,546981374.00,121282,71.77,99.00,-70.85
10-June-2022,3388.00,3390.15,3352.10,3365.35,3371.338977528956866914,116639,11799,393229607.00,92420,79.24,38.05,-22.65
9-June-2022,3373.00,3436.40,3354.15,3426.55,3406.312883834986219917,46081,4072,156966304.00,22349,48.50,82.25,53.55
8-June-2022,3372.00,3413.45,3347.00,3403.05,3384.014080427198649891,79401,5491,268694102.00,31714,39.94,66.45,31.05
7-June-2022,3420.00,3420.00,3356.20,3362.00,3372.067573713332828014,26386,3519,88975375.00,11240,42.60,63.80,-58.00
6-June-2022,3421.00,3453.10,3378.00,3430.25,3415.928733453929422574,34827,4158,118966550.00,13869,39.82,75.10,9.25
3-June-2022,3454.70,3477.50,3431.55,3438.80,3464.517426395707619583,65791,5340,227934066.00,39980,60.77,45.95,-15.90
2-June-2022,3357.00,3432.25,3350.05,3422.95,3408.621799519212424161,104828,10892,357319006.00,38931,37.14,82.20,65.95
1-June-2022,3385.00,3388.00,3342.50,3356.50,3363.059056476658395911,121714,10597,409331370.00,88970,73.10,45.50,-28.50
31-May-2022,3355.00,3382.95,3324.10,3364.80,3357.736803640375068946,72520,10074,243503073.00,27940,38.53,58.85,9.80
30-May-2022,3273.85,3385.80,3273.85,3375.55,3353.889813049104406456,117464,16259,393961313.00,70410,59.94,111.95,101.70
27-May-2022,3249.00,3278.85,3230.00,3262.20,3259.583536898285948886,146145,15037,476371836.00,98996,67.74,48.85,13.20
26-May-2022,3190.00,3242.00,3181.00,3228.60,3195.191863257778301416,110339,12241,352554275.00,73841,66.92,61.00,38.60
25-May-2022,3286.00,3286.55,3155.00,3166.60,3195.763083036843937605,235534,32652,752710862.00,151754,64.43,131.55,-119.40
24-May-2022,3311.00,3320.95,3276.50,3288.05,3298.955747783139584297,105893,8811,349336321.00,84837,80.12,44.45,-22.95
23-May-2022,3315.00,3338.00,3267.05,3320.95,3311.595422619115160730,88129,11795,291847593.00,45486,51.61,70.95,5.95
20-May-2022,3309.00,3314.00,3271.15,3293.90,3293.941845654436543346,137393,15254,452564552.00,74355,54.12,42.85,-15.10
19-May-2022,3376.00,3402.60,3231.05,3270.70,3291.016558038014975596,494805,51132,1628411448.00,380021,76.80,171.55,-105.30
18-May-2022,3460.00,3495.00,3443.05,3449.00,3470.330111988126560075,59292,7557,205762813.00,21723,36.64,51.95,-11.00
17-May-2022,3369.95,3466.40,3351.25,3452.20,3408.158186986901883684,37639,5024,128279666.00,12762,33.91,115.15,82.25
16-May-2022,3414.00,3429.50,3366.85,3376.65,3401.364951217231383061,32081,4430,109119189.00,16603,51.75,62.65,-37.35
13-May-2022,3441.00,3441.30,3383.15,3413.45,3412.640442105263157894,142500,15438,486301263.00,85454,59.97,58.15,-27.55
12-May-2022,3400.00,3448.40,3350.10,3411.00,3417.215793836088807901,158049,19401,540087539.00,74429,47.09,98.30,11.00
11-May-2022,3434.00,3447.50,3382.00,3412.90,3412.373013605953544313,66515,6646,226973991.00,35543,53.44,65.50,-21.10
10-May-2022,3440.00,3464.90,3425.00,3437.25,3451.218422602768544620,95068,12058,328100433.00,57748,60.74,39.90,-2.75
9-May-2022,3393.00,3455.50,3348.75,3446.10,3410.613968093242704641,185666,26085,633235053.00,107018,57.64,106.75,53.10
6-May-2022,3468.45,3474.70,3425.05,3433.00,3447.556829752287236809,134551,16876,463872219.00,96761,71.91,49.65,-35.45
5-May-2022,3506.05,3532.95,3486.60,3513.30,3510.285590898662600035,74099,10551,260108652.00,41129,55.51,46.35,7.25
4-May-2022,3540.00,3545.20,3465.55,3482.45,3540.569574107898186389,1062687,9219,3762517259.00,1035495,97.44,79.65,-57.55
2-May-2022,3513.00,3548.40,3494.00,3542.05,3520.200689475863530000,103847,14590,365562281.00,61735,59.45,54.40,29.05
29-April-2022,3597.00,3621.95,3537.40,3550.10,3589.118406048063521561,47354,5569,169959113.00,25364,53.56,84.55,-46.90
28-April-2022,3585.00,3603.80,3539.00,3584.00,3571.485338085802389522,85289,11201,304608413.00,41409,48.55,64.80,-1.00
27-April-2022,3540.00,3568.05,3506.00,3561.30,3532.636580580155910272,94285,6886,333074640.00,68663,72.82,62.05,21.30
26-April-2022,3565.00,3587.30,3520.00,3544.65,3550.702003176106761764,71786,5766,254890694.00,39380,54.86,67.30,-20.35
25-April-2022,3561.10,3583.00,3534.00,3547.70,3558.862736437331116192,76976,7471,273947018.00,49618,64.46,49.00,-13.40
22-April-2022,3580.00,3617.00,3571.20,3611.85,3619.643681377471234094,303745,11928,1099448670.00,258187,85.00,45.80,31.85
21-April-2022,3589.00,3643.00,3568.50,3629.95,3617.938135029911689298,42124,5000,152402026.00,17388,41.28,74.50,40.95
20-April-2022,3489.75,3569.00,3481.05,3555.95,3545.661103608999629734,183652,18971,651167753.00,111420,60.67,87.95,66.20
19-April-2022,3550.00,3563.60,3440.00,3474.30,3509.140036390592357975,207746,29050,729009806.00,146950,70.74,123.60,-75.70
18-April-2022,3620.00,3620.00,3524.00,3528.45,3564.191087757089160506,183837,17360,655230197.00,97164,52.85,96.00,-91.55
13-April-2022,3703.00,3710.05,3657.00,3661.30,3672.827185637776269140,106056,14614,389525360.00,48826,46.04,53.05,-41.70
12-April-2022,3680.00,3738.60,3650.05,3691.45,3707.359282367987789797,283042,28512,1049338386.00,105768,37.37,88.55,11.45
11-April-2022,3698.00,3711.25,3656.85,3696.40,3691.398081805025030249,168596,20551,622354951.00,99611,59.08,54.40,-1.60
8-April-2022,3690.00,3705.00,3643.85,3686.85,3677.034731290627457487,138607,18704,509662753.00,85813,61.91,61.15,-3.15
7-April-2022,3740.05,3743.30,3676.00,3684.95,3709.663509800966765970,172534,22021,640043084.00,114235,66.21,67.30,-55.10
6-April-2022,3812.65,3812.65,3732.30,3756.15,3759.899770606329179917,76724,9588,288474550.00,49111,64.01,80.35,-56.50
5-April-2022,3792.00,3835.50,3775.55,3814.05,3814.741994309160365345,127222,11565,485319106.00,72087,56.66,59.95,22.05
4-April-2022,3761.00,3779.00,3738.05,3769.80,3766.127267890396382016,56385,6743,212353086.00,27462,48.70,40.95,8.80
1-April-2022,3746.15,3762.45,3729.00,3756.85,3744.405837683910773611,84280,10160,315578524.00,60379,71.64,33.45,10.70
31-March-2022,3736.00,3754.00,3720.05,3738.80,3744.966159020482200891,52924,6721,198198589.00,34283,64.78,33.95,2.80
30-March-2022,3738.00,3738.00,3707.05,3730.65,3721.538903957851087095,70417,7484,262059605.00,35265,50.08,30.95,-7.35
29-March-2022,3690.00,3721.00,3690.00,3704.95,3707.062763154125970268,139652,13730,517698729.00,76601,54.85,31.00,14.95
28-March-2022,3698.00,3712.50,3660.65,3706.05,3685.252333304647833332,127823,13732,471060009.00,39780,31.12,51.85,8.05
25-March-2022,3753.00,3778.05,3672.95,3707.95,3711.327661564301255868,104788,12423,388902603.00,34248,32.68,105.10,-45.05
24-March-2022,3700.00,3757.60,3699.95,3750.00,3743.359051013759533938,52182,4561,195335962.00,24117,46.22,57.65,50.00
23-March-2022,3709.00,3730.00,3689.60,3708.25,3707.663300270513976555,133080,12704,493415832.00,67842,50.98,40.40,-0.75
22-March-2022,3630.10,3712.00,3625.50,3700.95,3664.964484568883232580,50288,4772,184303734.00,23629,46.99,86.50,70.85
21-March-2022,3700.00,3713.95,3615.00,3625.25,3660.538731967511213480,90739,13298,332153624.00,44544,49.09,98.95,-74.75
17-March-2022,3692.00,3709.60,3661.00,3675.20,3692.945840291483224533,79044,7075,291905211.00,41515,52.52,48.60,-16.80
16-March-2022,3653.70,3667.00,3600.00,3654.25,3639.930411318372550718,80789,9451,294066338.00,43154,53.42,67.00,0.55
15-March-2022,3656.50,3658.70,3586.00,3595.40,3621.847896002810734845,37001,4533,134011994.00,18226,49.26,72.70,-61.10
14-March-2022,3584.00,3648.00,3580.00,3642.70,3618.340786357860690770,138512,12683,501183619.00,86064,62.13,68.00,58.70
11-March-2022,3614.00,3641.70,3594.00,3600.70,3615.725335126861171668,43118,5898,155902845.00,25209,58.47,47.70,-13.30
10-March-2022,3685.00,3685.00,3614.60,3620.10,3644.487689117700391835,126839,14527,462263174.00,69750,54.99,70.40,-64.90
9-March-2022,3610.00,3654.00,3599.00,3633.35,3634.145177709266476644,137528,16849,499796718.00,57899,42.10,55.00,23.35
8-March-2022,3458.00,3608.00,3458.00,3599.95,3567.381380331938953276,191722,20024,683945493.00,87042,45.40,150.00,141.95
7-March-2022,3469.00,3547.45,3351.00,3485.30,3489.815416252723845968,244599,30715,853605361.00,122665,50.15,196.45,16.30
4-March-2022,3500.00,3561.40,3485.00,3525.20,3521.828409490822204523,107978,14853,380279988.00,37721,34.93,76.40,25.20
3-March-2022,3568.00,3578.50,3530.85,3544.45,3560.236081114874849387,87974,9512,313208209.00,46774,53.17,47.65,-23.55
2-March-2022,3560.10,3570.65,3506.95,3544.35,3534.919199487858462702,137462,17101,485917063.00,50488,36.73,63.70,-15.75
28-February-2022,3493.00,3563.90,3456.70,3554.55,3517.409761171235221318,75954,9781,267161341.00,37399,49.24,107.20,61.55
25-February-2022,3452.25,3530.00,3452.25,3519.70,3508.057994699455678197,231297,29765,811403290.00,107703,46.56,77.75,67.45
24-February-2022,3475.00,3490.00,3392.05,3402.25,3442.963008039949099602,414928,67794,1428581755.00,214660,51.73,97.95,-72.75
23-February-2022,3604.70,3639.85,3555.85,3565.30,3584.187653670109516163,208645,24655,747822833.00,95178,45.62,84.00,-39.40
22-February-2022,3649.00,3662.95,3570.80,3586.65,3598.095322002557529402,333134,55657,1198647887.00,186525,55.99,92.15,-62.35
21-February-2022,3812.00,3828.90,3705.80,3720.25,3747.822281148874961118,581891,78117,2180824055.00,400346,68.80,123.10,-91.75
18-February-2022,3769.00,3815.95,3756.00,3794.80,3790.322298372651620594,340554,35852,1290809420.00,232561,68.29,59.95,25.80
17-February-2022,3830.00,3835.15,3780.00,3784.45,3797.944991585974785511,253743,34268,963701956.00,188681,74.36,55.15,-45.55
16-February-2022,3852.00,3856.00,3805.90,3813.55,3823.678986401527499650,171784,22263,656846871.00,112494,65.49,50.10,-38.45
15-February-2022,3785.45,3833.00,3749.95,3817.70,3783.993939372345580480,280664,39438,1062030875.00,146417,52.17,83.05,32.25
14-February-2022,3734.00,3794.15,3710.00,3734.25,3751.640349896731867330,411550,61361,1543987586.00,239148,58.11,84.15,0.25
11-February-2022,3752.00,3752.00,3690.60,3695.60,3704.657050633131063047,172871,30573,640427769.00,121294,70.16,61.40,-56.40
10-February-2022,3785.00,3788.60,3758.30,3771.20,3771.054106408777689054,67626,10579,255021305.00,32642,48.27,30.30,-13.80
9-February-2022,3762.00,3778.00,3748.00,3761.25,3762.534737620103473762,43296,6090,162902704.00,21606,49.90,30.00,-0.75
8-February-2022,3794.90,3801.75,3721.15,3742.40,3742.915331006385487316,85663,12624,320629356.00,51972,60.67,80.60,-52.50
